iter	Passed	Remaining
226	4521	15395
227	4537	15365
228	4554	15334
229	4571	15305
230	4588	15276
231	4605	15245
232	4622	15217
233	4628	15151
234	4645	15122
235	4674	15132
236	4705	15150
237	4723	15122
238	4735	15077
239	4751	15047
240	4768	15017
241	4785	14990
242	4802	14962
243	4820	14935
244	4837	14907
245	4854	14877
246	4888	14902
247	4910	14890
248	4930	14869
249	4936	14808
250	4966	14820
251	4986	14800
252	5013	14803
253	5038	14799
254	5059	14780
255	5078	14759
256	5121	14806
257	5128	14749
258	5147	14727
259	5171	14718
260	5195	14710
261	5212	14682
262	5229	14655
263	5246	14627
264	5269	14616
265	5293	14607
266	5316	14596
267	5328	14552
268	5339	14509
269	5356	14481
270	5373	14453
271	5389	14425
272	5406	14398
273	5424	14372
274	5441	14345
275	5457	14317
276	5487	14322
277	5503	14294
278	5520	14266
279	5537	14238
280	5554	14211
281	5570	14183
282	5587	14156
283	5604	14130
284	5616	14089
285	5642	14086
286	5659	14061
287	5677	14034
288	5693	14008
289	5723	14013
290	5740	13987
291	5757	13960
292	5774	13932
293	5800	13929
294	5817	13902
295	5831	13868
296	5847	13841
297	5875	13840
298	5881	13788
299	5897	13761
300	5919	13747
301	5926	13698
302	5950	13687
303	5970	13668
304	5979	13626
305	6004	13617
306	6017	13582
307	6078	13656
308	6097	13635
309	6125	13633
310	6144	13611
311	6163	13590
312	6187	13581
313	6207	13562
314	6223	13532
315	6240	13507
316	6246	13457
317	6266	13439
318	6283	13413
319	6312	13414
320	6344	13419
321	6361	13394
322	6378	13368
323	6394	13342
324	6413	13320
325	6430	13294
326	6436	13246
327	6453	13220
328	6482	13222
329	6500	13197
330	6514	13166
331	6522	13123
332	6556	13132
333	6573	13107
334	6597	13096
335	6614	13072
336	6623	13030
337	6652	13029
338	6669	13004
339	6686	12979
340	6703	12954
341	6720	12929
342	6736	12903
343	6753	12878
344	6769	12853
345	6788	12830
346	6799	12796
347	6816	12771
348	6833	12746
349	6860	12741
350	6892	12744
351	6909	12720
352	6927	12696
353	6944	12672
354	6978	12679
355	6995	12654
356	7017	12638
357	7034	12614
358	7051	12591
359	7069	12567
360	7086	12543
361	7103	12519
362	7125	12504
363	7142	12480
364	7187	12504
365	7196	12465
366	7213	12441
367	7230	12417
368	7247	12392
369	7266	12371
370	7283	12349
371	7302	12327
372	7321	12307
373	7375	12344
374	7406	12343
375	7447	12359
376	7481	12363
377	7515	12367
378	7533	12343
379	7550	12318
380	7566	12293
381	7583	12268
382	7600	12244
383	7611	12210
384	7645	12212
385	7668	12197
386	7685	12173
387	7707	12157
388	7724	12133
389	7764	12144
390	7782	12122
391	7818	12126
392	7833	12098
393	7841	12061
394	7859	12037
395	7876	12013
396	7893	11989
397	7915	11972
398	7932	11948
399	7949	11924
400	7966	11899
401	7983	11876
402	8000	11851
403	8019	11830
404	8025	11789
